Ho et al. origin time,Reproduced longitude,Reproduced latitude,Reproduced depth (km),Origin time without near source,Latitude without near source,Longitude without near source,Depth without near source (km),Origin time with STAR,Latitude with STAR,Longitude with STAR,Depth with STAR (km)
2013-09-13T21:13:04.608179,161.11898513227848,-75.36904107409185,112.773438,,,,,2013-09-13T21:13:05.489943,-75.4993735120722,161.35078277519165,81.660156
2013-09-16T14:59:02.358857,160.29797115523522,-75.2584165034066,126.835938,,,,,2013-09-16T14:59:03.590378,-75.38482624867937,160.653294273543,-4.648438
2013-09-17T00:42:27.923242,160.5096157278518,-75.38148113425059,-4.648438,,,,,2013-09-17T00:42:28.819709,-75.39844907852375,160.56750770200838,-4.824219
2013-09-17T15:21:33.509658,160.98924835245262,-75.44255301337252,-4.648438,2013-09-17T15:21:33.551057,-75.33919290527575,161.1003314000553,124.023438,2013-09-17T15:21:35.309264,-75.41957950878752,160.96875077751122,-4.824219
2013-09-20T19:00:46.369379,160.58074126010732,-75.52711499148313,-4.824219,2013-09-20T19:00:48.104861,-75.54034207489907,160.70450784391772,-4.648438,2013-09-20T19:00:48.127501,-75.51518833008232,160.5526264734874,-4.824219
2013-09-21T03:08:20.791277,160.37901301353028,-75.28468918018416,134.570312,,,,,2013-09-21T03:08:22.189627,-75.41994415684924,160.59688886092212,-4.824219
2013-09-23T00:46:18.184189,160.601912604743,-75.34722363874418,126.484375,2013-09-23T00:46:19.573238,-75.34722363874418,160.601912604743,126.484375,2013-09-23T00:46:21.914944,-75.41634208330488,160.37132002093696,-4.648438
2013-09-23T04:34:47.417120,161.017687218109,-75.31317843906419,121.210938,,,,,2013-09-23T04:34:47.879514,-75.48123133055006,161.44207309985092,92.382812
2013-09-23T22:15:49.081885,160.22492585484457,-75.3936678368551,-4.648438,,,,,2013-09-23T22:15:49.405910,-75.44873003723163,160.20590229357776,-4.648438
2013-09-24T21:39:05.199349,160.71907691591952,-75.2892388443123,135.097656,,,,,2013-09-24T21:39:05.219356,-75.2892388443123,160.71907691591952,135.097656
2013-09-25T13:08:54.739556,160.8765601700051,-75.54588106262189,-4.648438,,,,,2013-09-25T13:08:55.587471,-75.57579699616132,161.05995379077987,87.109375
2013-09-27T14:32:26.117430,160.190143577148,-75.35028459892638,-4.824219,2013-09-27T14:32:28.439697,-75.38148113425059,160.5096157278518,-4.648438,2013-09-27T14:32:27.696398,-75.41524387964414,160.5439857955746,-4.824219
2013-09-28T22:03:20.155824,160.72402424674326,-75.41938399969759,126.132812,,,,,2013-09-28T22:03:20.471234,-75.566198386359,161.14055960066895,98.183594
2013-09-29T09:00:31.837956,161.11265914368204,-75.45555697478198,-4.824219,2013-09-29T09:00:32.931835,-75.471573774927,161.2172558327326,-4.648438,2013-09-29T09:00:34.077463,-75.40770345915199,160.94052555332735,-4.824219
2013-10-02T03:51:07.714699,160.6005012915501,-75.38013945831689,128.945312,,,,,2013-10-02T03:51:10.170330,-75.4459780775993,160.59765928730766,-4.648438
2013-10-03T03:54:08.117877,160.67663994389213,-75.36802127522749,128.242188,,,,,2013-10-03T03:54:10.507357,-75.4623325494522,160.7834272194631,-4.648438
2013-10-03T12:51:19.372015,160.99135838673536,-75.31087936931432,121.210938,,,,,2013-10-03T12:51:21.887287,-75.40427236824986,161.06377519300253,-4.824219
2013-10-04T20:58:24.733064,160.4395822038932,-75.34685982150839,117.695312,,,,,2013-10-04T20:58:26.055585,-75.4387254070532,160.43649233175046,-4.824219
2013-10-05T23:05:56.648114,160.7295286048067,-75.31374676362985,127.011719,,,,,2013-10-05T23:05:56.639035,-75.31759565110183,160.74635289821313,126.835938
2013-10-10T08:48:40.194823,161.06449405985813,-75.33843601772533,122.441406,,,,,2013-10-10T08:48:40.387563,-75.33843601772533,161.06449405985813,122.441406
2013-10-11T08:26:28.837894,160.84663373608845,-75.37357988424762,161.992188,,,,,2013-10-11T08:26:32.186325,-75.62925089215403,161.30190461929521,94.492188
2013-10-11T13:43:08.887971,160.57409487219084,-75.4627777064049,-4.648438,2013-10-11T13:43:08.165202,-75.3895007988066,160.70612143651033,122.617188,2013-10-11T13:43:09.868073,-75.4435438245764,160.53030075413466,-4.912109
2013-10-13T05:08:55.938742,160.53599564992618,-75.38383663534876,-4.648438,,,,,2013-10-13T05:08:56.033583,-75.44143642081386,160.62635768146913,-4.824219
2013-10-13T05:16:24.691029,160.1320652146705,-75.1935243304239,149.863281,,,,,2013-10-13T05:16:24.776670,-75.1935243304239,160.1320652146705,149.863281
2013-10-13T06:27:18.474023,160.19232612968122,-75.21327338121507,109.433594,,,,,2013-10-13T06:27:16.586188,-75.41826496267224,160.52487300086952,-4.824219
2013-10-13T07:34:13.568351,161.2097302454274,-75.36745548645706,121.914062,,,,,2013-10-13T07:34:14.561304,-75.53623531503109,161.5098587063246,87.636719
2013-10-13T10:50:17.305292,160.82217976060156,-75.5741751929467,-4.296875,,,,,2013-10-13T10:50:17.013645,-75.44625289592703,160.3885612464389,-4.648438
2013-10-14T23:20:15.613481,160.38432860353856,-75.32297813985026,119.804688,,,,,2013-10-14T23:20:17.221317,-75.39354351024193,160.43326661830935,-4.648438
2013-10-15T02:54:01.620261,160.99135838673536,-75.31087936931432,120.507812,,,,,2013-10-15T02:54:02.061290,-75.50822559782023,161.31650295340052,84.648438
2013-10-16T22:08:54.882988,160.33415264220037,-75.31134709187727,-4.824219,,,,,2013-10-16T22:08:56.307977,-75.30984512157826,160.34365950584638,-4.648438
2013-10-19T02:14:14.927741,160.62091568288074,-75.34419654939147,125.429688,,,,,2013-10-19T02:14:14.820642,-75.34419654939147,160.62091568288074,125.429688
2013-10-19T12:25:18.284700,161.21730070639924,-75.33989083765246,119.804688,,,,,2013-10-19T12:25:18.967133,-75.48123133055006,161.44207309985092,89.570312
2013-10-19T17:07:21.647513,160.19377080809738,-75.379008280096,-4.824219,2013-10-19T17:07:22.176110,-75.28954978943842,160.22453752738483,110.664062,2013-10-19T17:07:21.481125,-75.45965044601397,160.1566118248726,-4.912109
2013-10-22T03:16:43.448105,160.1722182676666,-75.18067089794302,116.992188,,,,,,,,
2013-10-22T05:09:23.559292,161.16052067088012,-75.3820349210326,119.804688,,,,,2013-10-22T05:09:24.403667,-75.52076988309948,161.3815430232252,91.855469
2013-10-22T07:59:25.597772,160.01551248072596,-75.27033593282754,-4.648438,2013-10-22T07:59:24.771384,-75.34722363874418,160.601912604743,113.828125,2013-10-22T07:59:25.256070,-75.5170639890967,159.88965797802487,6.777344
2013-10-22T23:23:44.653231,160.63124085691635,-75.36871189041221,146.171875,,,,,2013-10-22T23:23:44.996724,-75.36871189041221,160.63124085691635,146.171875
2013-10-22T23:29:26.557929,160.28870378207216,-75.28594199038434,105.742188,,,,,,,,
2013-10-24T03:25:17.607245,160.51531360882382,-75.4197749048835,-4.648438,,,,,2013-10-24T03:25:18.368224,-75.45286509760088,160.59545891865767,-4.824219
2013-10-24T08:03:14.454538,161.10394865593486,-75.35832924793523,121.210938,,,,,2013-10-24T08:03:14.764183,-75.41910925398088,161.2362443447408,108.378906
2013-10-24T15:24:42.815388,160.49666778308088,-75.33781476577069,113.828125,,,,,2013-10-24T15:24:43.852499,-75.44798012695466,160.6469974298398,-4.824219
2013-10-26T00:22:06.015243,159.26545901248653,-75.45641831886144,109.257812,,,,,,,,
2013-10-26T19:04:21.379310,160.62525727737537,-75.33042532126457,126.484375,,,,,2013-10-26T19:04:22.571533,-75.55129099327966,161.04874422435765,86.054688
2013-10-27T00:33:58.158987,160.35283817526553,-75.28231596000961,120.507812,,,,,2013-10-27T00:34:00.083701,-75.42061887213578,160.55132266596885,-4.824219
2013-10-27T14:11:15.612212,160.26004727597584,-75.26441366621562,147.226562,,,,,,,,
2013-10-29T02:04:26.027088,160.2743649659554,-75.27517815557083,138.085938,,,,,2013-10-29T02:04:27.722948,-75.45437811659056,160.58588396045607,-4.648438
2013-10-30T16:44:32.496562,160.40273609810743,-75.43097835659637,-4.824219,2013-10-30T16:44:34.580198,-75.4321628234363,160.41596151208554,-4.824219,2013-10-30T16:44:34.407878,-75.45443237676231,160.44038973626718,-4.912109
2013-10-31T09:50:27.635261,160.4603477081412,-75.31093411479303,119.101562,,,,,2013-10-31T09:50:28.702729,-75.42531749458884,160.60424783260268,-4.824219
2013-10-31T09:52:52.575664,160.47145711752634,-75.3875154900775,-4.648438,,,,,,,,
2013-11-02T18:42:39.208067,160.9551875648428,-75.43488816801326,-4.296875,,,,,2013-11-02T18:42:40.191543,-75.38430903122122,160.8614953515715,-4.648438
2013-11-04T10:42:47.133490,160.57409487219084,-75.4627777064049,-4.648438,,,,,2013-11-04T10:42:47.427523,-75.43925354024489,160.49535952059085,-4.824219
2013-11-04T17:21:22.143691,160.68894337516028,-75.44460086859048,116.289062,,,,,2013-11-04T17:21:22.754350,-75.60564066492823,160.91354895858564,82.539062
2013-11-04T17:48:11.441607,160.7957584328533,-75.30310844033866,121.914062,,,,,2013-11-04T17:48:13.018200,-75.40758218392486,160.7775082482154,-4.824219
2013-11-06T04:45:41.711849,160.65937486161064,-75.42311656579547,132.460938,,,,,2013-11-06T04:45:42.382487,-75.63400905257814,161.02462645385938,95.898438
2013-11-08T16:53:00.441730,160.00234138783551,-75.38281750735895,-4.648438,2013-11-08T16:53:00.979402,-75.4641089310266,160.4826848290402,-4.648438,2013-11-08T16:53:00.691703,-75.45432333176224,160.39950520863877,-4.824219
2013-11-09T23:39:21.779596,160.0242411217292,-75.34693015635008,-4.648438,2013-11-09T23:39:18.623741,-75.31108379815514,160.25319099432517,131.757812,2013-11-09T23:39:19.797999,-75.49659789317641,160.10713156652932,-4.648438
2013-11-10T02:39:18.460321,160.47316223692349,-75.35460002497946,-4.296875,2013-11-10T02:39:21.660992,-75.35460002497946,160.47316223692349,-4.296875,2013-11-10T02:39:21.060067,-75.37642399057401,160.6649738802787,-4.648438
2013-11-12T05:38:09.716126,160.96043181846323,-75.35526975536857,126.835938,,,,,2013-11-12T05:38:10.244351,-75.56500547077127,161.20955779549857,95.195312
2013-11-13T09:57:46.427847,161.77504601303139,-75.41989244313804,-3.59375,,,,,,,,
2013-11-13T21:42:30.382228,161.17486921897,-75.6232389937546,21.015625,,,,,,,,
2013-11-17T06:40:50.795970,160.32925643220642,-75.29908422576878,131.757812,2013-11-17T06:40:51.399152,-75.29908422576878,160.32925643220642,131.757812,2013-11-17T06:40:52.858735,-75.45561315441515,160.20351412356703,-4.824219
2013-11-17T10:43:15.394744,160.3959854797176,-75.38310702669091,-4.824219,2013-11-17T10:43:15.681572,-75.3875154900775,160.47145711752634,-4.648438,2013-11-17T10:43:15.278454,-75.41708685943678,160.5116514052057,-4.824219
2013-11-18T19:02:46.439347,160.22453752738483,-75.28954978943842,111.367188,,,,,2013-11-18T19:02:46.793802,-75.44528623388236,160.4570418901141,-4.824219
2013-11-20T03:16:06.736642,160.39611387830834,-75.31459093435494,116.289062,,,,,2013-11-20T03:16:07.515202,-75.45471553223135,160.56304666400007,-4.824219
2013-11-21T15:48:46.409865,161.68796561410096,-75.77863129351847,25.234375,,,,,2013-11-21T15:48:45.349101,-75.77863129351847,161.68796561410096,25.234375
2013-11-25T07:03:26.196946,161.4280930739776,-75.56932421997166,28.046875,,,,,2013-11-25T07:03:24.185815,-75.4845524266244,161.25917665605934,73.398438
2013-11-25T19:40:20.896489,160.75579600569182,-75.49293007022536,96.953125,,,,,2013-11-25T19:40:21.203453,-75.57076276931708,160.86445464055544,83.769531
2013-11-29T12:56:19.204415,160.6968487367469,-75.33207248797882,135.273438,,,,,2013-11-29T12:56:19.205462,-75.33207248797882,160.6968487367469,135.273438
2013-12-01T22:28:16.283094,161.12846462444531,-75.65696686669271,-4.296875,,,,,,,,
2013-12-03T06:01:14.798866,160.90429130580327,-75.33151573194024,116.992188,,,,,2013-12-03T06:01:14.479451,-75.43681272950882,161.00453632566368,-4.824219
2013-12-04T23:13:00.228603,160.2836524984859,-75.24765390686782,133.867188,,,,,2013-12-04T23:12:59.997560,-75.24765390686782,160.2836524984859,133.867188
2013-12-07T05:25:38.079709,160.6975487787882,-75.41705018412026,119.101562,2013-12-07T05:25:36.928733,-75.41705018412026,160.6975487787882,119.101562,2013-12-07T05:25:37.217927,-75.56965277527522,160.93349732849686,99.414062
2013-12-11T13:07:49.826990,160.2714967819395,-75.20398763690116,141.953125,,,,,,,,
2013-12-11T18:55:41.653392,160.30975390924374,-75.2500349833035,122.617188,,,,,,,,
2013-12-12T16:58:49.764420,160.5096157278518,-75.38148113425059,110.664062,,,,,,,,
2013-12-16T05:52:23.569578,160.39077037611008,-75.27630294749527,122.617188,,,,,,,,
2013-12-16T16:55:33.090968,160.51288617776157,-75.46915633792746,-4.824219,2013-12-16T16:55:33.874823,-75.48192673408988,160.57704208395904,-4.648438,2013-12-16T16:55:34.358496,-75.43140996615068,160.42075076633776,-4.912109
2013-12-18T09:42:45.312558,160.35022566105314,-75.2631724182616,127.539062,,,,,,,,
2013-12-18T21:25:45.534043,160.85489743288525,-75.34602754814189,114.882812,,,,,2013-12-18T21:25:46.497464,-75.41417953681339,160.8797133097968,-4.648438
2013-12-18T21:31:18.329202,161.54343669305797,-75.58364671190826,-4.648438,,,,,2013-12-18T21:31:16.684855,-75.5200216095352,161.5687569408474,110.664062
2013-12-22T16:51:10.514597,160.9483183458126,-75.39660528436212,130.703125,2013-12-22T16:51:11.055613,-75.39660528436212,160.9483183458126,130.703125,2013-12-22T16:51:13.257447,-75.45159648894571,160.76854324274134,-4.648438
2013-12-25T20:50:32.063887,160.6425415255941,-75.2753436430465,134.921875,,,,,2013-12-25T20:50:33.192909,-75.42600554586959,160.82628851440774,-4.824219
2013-12-26T16:20:36.412986,160.92859091657112,-75.24886404319611,114.179688,,,,,,,,
2013-12-28T21:28:53.319270,160.36865875221847,-75.39719321654721,-4.648438,,,,,2013-12-28T21:28:54.662219,-75.45236281017833,160.53653244230176,-4.824219
2013-12-29T06:01:14.391080,160.34135940957074,-75.31672760545267,-4.824219,,,,,2013-12-29T06:01:13.475734,-75.46848924440644,160.55860795052126,-1.308594
2013-12-29T18:18:16.226062,160.48101078212292,-75.27500929573182,111.367188,,,,,2013-12-29T18:18:17.024298,-75.39962388796944,160.5807167897922,-4.824219
2013-12-31T10:53:42.178306,160.57704208395904,-75.48192673408988,-4.648438,2013-12-31T10:53:43.039296,-75.49570151388293,160.57260843157812,-4.296875,,,,
2013-12-31T10:54:14.895619,160.8953872747515,-75.39198705444717,-4.296875,,,,,,,,
2014-01-01T08:58:41.184424,161.19462832760843,-75.35674971672839,-4.648438,,,,,,,,
2014-01-03T15:56:54.878065,160.39571071774932,-75.28856385576702,122.792969,,,,,2014-01-03T15:56:54.882741,-75.28856385576702,160.39571071774932,122.792969
2014-01-03T22:03:54.460710,160.42143850465987,-75.40193407803304,-4.648438,,,,,,,,
2014-01-05T08:20:27.104229,160.44311925729158,-75.2810374866826,113.476562,,,,,2014-01-05T08:20:27.531647,-75.43117351668263,160.6704526992454,-4.824219
2014-01-07T00:18:11.665431,160.62581747070152,-75.5003959064394,-4.296875,,,,,2014-01-07T00:18:12.326622,-75.60432028996989,160.04103752713033,81.132812
2014-01-07T21:00:55.108158,161.0027831342485,-75.30246119756058,118.398438,,,,,2014-01-07T21:00:56.377452,-75.40502946696496,161.0997758915916,-4.648438
2014-01-08T08:48:36.940853,160.49666778308088,-75.33781476577069,101.171875,,,,,2014-01-08T08:48:37.575521,-75.43489094393186,160.6057366284714,-4.824219
2014-01-10T07:45:34.856091,160.4481053119036,-75.29329736779515,124.902344,,,,,2014-01-10T07:45:34.840375,-75.29329736779515,160.4481053119036,124.902344
2014-01-11T04:46:06.943561,161.05188153510267,-75.28791854666927,95.898438,,,,,2014-01-11T04:46:07.448455,-75.33958174025962,161.07768824081634,-4.824219
2014-01-12T16:31:16.079418,161.34946888480283,-75.35122435933116,121.914062,,,,,2014-01-12T16:31:16.746358,-75.4679609908206,161.56369554062104,95.546875
2014-01-15T00:10:57.209970,160.9483183458126,-75.39660528436212,92.734375,,,,,2014-01-15T00:10:57.272193,-75.52104117793638,161.0529314512007,71.816406
2014-01-16T02:34:49.771185,160.54791897509295,-75.29047020161534,135.976562,,,,,2014-01-16T02:34:49.358723,-75.29047020161534,160.54791897509295,135.976562
2014-01-22T04:47:19.015813,160.9272608638562,-75.3146870428311,137.382812,,,,,2014-01-22T04:47:21.372742,-75.45392220788816,160.7950937268661,-4.648438
2014-01-22T21:36:47.667877,160.5100148956661,-75.29650982787939,124.726562,,,,,2014-01-22T21:36:49.265383,-75.40479265251656,160.69230828225474,-4.824219
2014-01-23T12:04:11.591287,160.43138823517603,-75.28942653327505,135.273438,,,,,2014-01-23T12:04:11.277227,-75.28942653327505,160.43138823517603,135.273438
2014-01-24T00:22:14.106398,160.42867123957296,-75.27028362175287,119.101562,,,,,,,,
2014-01-24T19:12:53.431568,160.0899955416058,-75.32692423821808,-4.824219,2014-01-24T19:12:53.801126,-75.39719321654721,160.36865875221847,-4.648438,2014-01-24T19:12:53.910649,-75.32692423821808,160.0899955416058,-4.824219
2014-01-25T10:26:19.752443,161.0557989424793,-75.27414111592114,127.890625,,,,,2014-01-25T10:26:19.734396,-75.27414111592114,161.0557989424793,127.890625
2014-01-26T04:05:04.011939,160.71252949121813,-75.3688396209791,122.441406,2014-01-26T04:05:04.325152,-75.3688396209791,160.71252949121813,122.441406,2014-01-26T04:05:06.463564,-75.43303452718793,160.6380988527018,-4.824219
2014-01-29T07:02:13.576512,160.44046949441272,-75.33040336467049,123.144531,,,,,2014-01-29T07:02:15.215910,-75.42901605838121,160.5395410611454,-4.824219
2014-01-29T07:06:50.058747,160.45688170852617,-75.37676097542982,-4.648438,,,,,,,,
2014-01-31T07:36:43.607391,160.91242185359408,-75.3039638190806,119.804688,,,,,2014-01-31T07:36:44.788630,-75.39622934788888,160.9710543190946,-4.824219
2014-01-31T19:32:47.546720,160.3476199641155,-75.24402963817398,126.132812,,,,,2014-01-31T19:32:47.373059,-75.24402963817398,160.3476199641155,126.132812
2014-02-01T06:17:30.103527,160.32881182778553,-75.36759795230802,-4.824219,2014-02-01T06:17:29.454328,-75.29070032924508,160.34105408984425,116.992188,2014-02-01T06:17:30.057050,-75.3908542984171,160.42962631679762,-4.824219
2014-02-01T17:49:28.856255,160.28259331357478,-75.2641067430424,122.089844,,,,,,,,
2014-02-06T16:06:25.815864,160.47764716736603,-75.34083136438035,113.476562,,,,,2014-02-06T16:06:26.331789,-75.44799676045595,160.5538492283543,-4.912109
2014-02-07T14:31:29.243720,161.23235567137186,-75.28476571731792,116.992188,,,,,2014-02-07T14:31:29.471902,-75.4083604353089,161.66465316355524,83.769531
2014-02-10T01:42:07.204110,160.7537152419225,-75.32296295091737,103.984375,,,,,2014-02-10T01:42:07.253683,-75.39416309639202,160.7589827237549,-4.648438
2014-02-10T09:00:26.968130,160.39250022399295,-75.31190158552954,-4.824219,,,,,,,,
2014-02-13T02:38:54.249578,160.39343859507653,-75.29544655860111,136.679688,,,,,2014-02-13T02:38:54.223703,-75.29275727839658,160.389830188895,136.503906
2014-02-13T19:50:33.978329,160.41599582426412,-75.36363947674077,137.382812,,,,,2014-02-13T19:50:34.055453,-75.36363947674077,160.41599582426412,137.382812
2014-02-13T23:43:02.251980,161.02909852779095,-75.30475889448628,122.617188,,,,,,,,
2014-02-14T07:08:52.738491,160.653294273543,-75.38482624867937,104.335938,,,,,2014-02-14T07:08:53.258818,-75.45569117236296,160.6809246826945,-4.824219
2014-02-15T21:05:21.027927,160.65633052102405,-75.40397103237032,-4.648438,2014-02-15T21:05:23.127001,-75.40630958064253,160.68277535025672,-4.648438,2014-02-15T21:05:22.686897,-75.427437725199,160.7351353374902,-4.824219
2014-02-17T06:15:08.479724,160.5419764995556,-75.3371511410461,128.242188,,,,,,,,
2014-02-17T09:55:23.833951,160.45758860497153,-75.2917906631329,117.695312,,,,,,,,
2014-02-18T10:20:19.637589,160.11640202298548,-75.27727345911796,123.144531,,,,,,,,
2014-02-23T08:39:39.769291,160.19592357526452,-75.24198851651236,120.332031,,,,,2014-02-23T08:39:39.967537,-75.24198851651236,160.19592357526452,120.332031
2014-02-23T15:23:24.915381,160.49725373517663,-75.36384438062503,123.144531,,,,,2014-02-23T15:23:26.786244,-75.4439653589533,160.54833489454288,-4.824219
2014-02-24T02:18:38.574412,160.42055046789702,-75.28136049369078,106.621094,,,,,,,,
2014-02-24T20:26:53.241188,161.06685041304735,-75.64702744350932,-2.539062,,,,,,,,
2014-02-27T01:46:04.707371,160.54774254692327,-75.37544044004231,131.054688,,,,,2014-02-27T01:46:04.577399,-75.37544044004231,160.54774254692327,131.054688
2014-03-01T12:01:40.779104,160.78222067075473,-75.37734694257595,117.695312,,,,,2014-03-01T12:01:41.963915,-75.53135822726505,160.92662148408309,82.539062
2014-03-05T23:32:15.613687,160.30074661858333,-75.30358703910396,118.925781,,,,,,,,
2014-03-06T11:48:16.821707,160.7030223512545,-75.37035728031357,129.648438,,,,,,,,
2014-03-07T20:56:10.426538,160.41150065206878,-75.30889232774528,-4.824219,,,,,2014-03-07T20:56:10.991881,-75.43052665162156,160.52997607753485,-0.429688
2014-03-08T20:07:28.532632,160.33356908191158,-75.25929458763015,110.839844,,,,,,,,
2014-03-10T08:41:13.102339,160.31589917227106,-75.27186882483325,124.199219,,,,,,,,
2014-03-14T13:37:54.803363,160.53910485553942,-75.31800762109222,120.507812,,,,,2014-03-14T13:37:56.441401,-75.39777116964557,160.613003218811,-4.824219
2014-03-16T09:33:14.771510,160.27543423665935,-75.25872496308506,128.769531,,,,,2014-03-16T09:33:14.513144,-75.25872496308506,160.27543423665935,128.769531
2014-03-19T13:08:20.017452,160.55339451424626,-75.49872551807661,-4.648438,,,,,2014-03-19T13:08:21.907007,-75.48175027085381,160.49511520562314,-4.824219
2014-03-20T20:28:14.070724,160.7197502522448,-75.4331597512538,119.453125,,,,,2014-03-20T20:28:14.950540,-75.60942845252791,160.8481040479505,88.867188
2014-03-21T01:52:31.183395,160.49105104447514,-75.29952728990118,116.640625,,,,,2014-03-21T01:52:32.426403,-75.42580225866993,160.663066114341,-4.824219
2014-03-22T00:06:57.183793,160.96846915840956,-75.32771442701902,107.851562,,,,,2014-03-22T00:06:57.848048,-75.40504054904237,161.01828160993992,-4.824219
2014-03-29T02:35:09.696555,160.43595244870937,-75.34417098135322,95.371094,,,,,2014-03-29T02:35:09.125019,-75.43573513981322,160.54871967026736,-4.912109
2014-03-29T04:40:27.722966,160.3123109123101,-75.26917844447324,120.507812,,,,,,,,
2014-03-30T07:06:51.672748,160.70687909710443,-75.47448895084493,115.585938,,,,,,,,
2014-03-31T00:25:14.138914,160.62390065261758,-75.36334009177145,121.914062,2014-03-31T00:25:14.248949,-75.36334009177145,160.62390065261758,121.914062,,,,
2014-04-01T22:31:32.998579,161.32347861420328,-75.4148018084468,-3.945312,,,,,2014-04-01T22:31:33.360913,-75.39720990105701,161.31009604160067,-2.714844
2014-04-03T13:39:38.849225,160.57704208395904,-75.48192673408988,-4.648438,,,,,2014-04-03T13:39:37.369474,-75.46023922689149,160.46575995031822,-4.824219
2014-04-03T21:01:18.791943,160.58509234656032,-75.3433637520867,122.441406,,,,,2014-04-03T21:01:20.369739,-75.43606362109021,160.61898222597569,-4.824219
2014-04-06T19:19:13.084954,161.07139484819663,-75.21903480179122,126.484375,,,,,,,,
2014-04-08T18:28:52.244678,160.85655741352468,-75.28020056546082,108.554688,,,,,2014-04-08T18:28:53.483870,-75.38360115673107,160.98830528932862,-4.824219
2014-04-10T08:03:26.002154,160.4757054147168,-75.30523119061502,117.519531,,,,,2014-04-10T08:03:26.240953,-75.30523119061502,160.4757054147168,117.519531
2014-04-13T03:07:09.768160,160.49830998104827,-75.30490263964603,112.773438,,,,,2014-04-13T03:07:11.057301,-75.44237933515342,160.74413113799147,-4.824219
2014-04-15T03:05:20.875245,161.53832985475196,-75.35317423045318,130.703125,,,,,2014-04-15T03:05:21.450126,-75.46962332513795,161.89499518507236,104.511719
2014-04-15T10:23:12.988690,160.52454913282156,-75.30725907378952,129.648438,,,,,2014-04-15T10:23:13.656508,-75.30725907378952,160.52454913282156,129.648438
2014-04-15T10:26:03.662633,160.89612978676791,-75.35906899602105,119.101562,,,,,,,,
2014-04-17T13:52:42.407343,161.0266811917777,-75.34456283529029,121.738281,,,,,,,,
2014-04-20T14:29:46.072713,160.63557998377405,-75.35493973638928,129.648438,,,,,2014-04-20T14:29:45.870849,-75.35493973638928,160.63557998377405,129.648438
2014-04-21T22:52:34.621543,160.47764716736603,-75.34083136438035,116.992188,,,,,2014-04-21T22:52:34.648309,-75.47217515264938,160.4936951854427,-4.824219
2014-04-23T11:58:12.023912,160.32869084208568,-75.24703310367583,113.828125,,,,,,,,
2014-04-26T02:47:27.748674,161.20219920478064,-75.34564416736299,127.011719,,,,,2014-04-26T02:47:27.739811,-75.34296779870479,161.1984286995877,127.890625
2014-04-27T00:01:59.303350,160.43138823517603,-75.28942653327505,137.382812,,,,,2014-04-27T00:01:59.130362,-75.28942653327505,160.43138823517603,137.382812
2014-04-28T05:20:07.893112,160.91187566903523,-75.15319893245949,128.945312,,,,,2014-04-28T05:20:07.993984,-75.15319893245949,160.91187566903523,128.945312
2014-04-28T16:01:54.510320,160.4078855681521,-75.3062032582862,127.539062,,,,,2014-04-28T16:01:55.732299,-75.44161098483423,160.521842893558,-4.824219
2014-04-28T21:47:50.759783,160.96132064510513,-75.30589715862978,115.058594,,,,,2014-04-28T21:47:51.528829,-75.39679240654408,160.93694994457752,-4.912109
2014-04-30T08:57:31.758813,160.75579600569182,-75.49293007022536,105.390625,,,,,2014-04-30T08:57:31.240745,-75.58075453307252,160.92559852283836,84.824219
2014-05-04T03:31:06.079867,160.41964367163968,-75.29781512989088,115.585938,,,,,2014-05-04T03:31:06.704873,-75.43606362109021,160.61898222597569,-4.824219
2014-05-05T09:43:47.808580,160.37408800109418,-75.2724280065587,102.050781,,,,,2014-05-05T09:43:48.006054,-75.41640213525511,160.65015274595495,-4.912109
2014-05-05T10:13:57.275882,161.1043502661437,-75.30895590780818,122.441406,,,,,2014-05-05T10:13:59.580226,-75.36714160628554,161.06985217389024,-4.824219
2014-05-07T13:02:02.382749,161.14978448841464,-75.258802650757,114.882812,,,,,2014-05-07T13:02:03.916937,-75.36397345825094,161.25130954076673,-4.824219
2014-05-09T04:52:38.658364,160.54218603540343,-75.25218793953036,134.570312,,,,,,,,
2014-05-10T17:58:51.649803,160.68277535025672,-75.40630958064253,116.992188,,,,,,,,
2014-05-10T20:15:40.692292,160.78301467530645,-75.22655812909666,100.117188,,,,,2014-05-10T20:15:39.962946,-75.36255200982112,161.01699008587755,-4.824219
2014-05-11T23:11:48.520211,160.03100096030565,-75.26466392783809,137.558594,,,,,2014-05-11T23:11:48.858616,-75.26466392783809,160.03100096030565,137.558594
2014-05-13T06:43:02.009044,160.48659155901197,-75.31329498767752,117.695312,,,,,,,,
2014-05-13T09:25:15.327500,161.34465159448268,-75.6751566900665,74.453125,,,,,,,,
2014-05-14T06:30:03.116346,160.5492731260477,-75.3425252957637,147.578125,,,,,,,,
2014-05-16T19:17:55.153038,160.81326188151488,-75.4838024790457,97.304688,,,,,,,,
2014-05-18T16:50:38.730402,160.97770453114282,-75.45097302689926,-4.648438,,,,,,,,
2014-05-21T01:18:46.186563,159.909852904793,-75.73473571082312,36.132812,2014-05-21T01:18:46.179688,-75.7736093693923,159.8673236705781,18.203125,,,,
2014-05-21T18:08:39.495039,160.4603477081412,-75.31093411479303,114.882812,,,,,,,,
2014-05-22T07:10:59.558627,160.44585724362548,-75.30018066616024,121.210938,,,,,,,,
2014-05-24T12:03:35.377504,161.11003081401404,-75.30474404641262,121.035156,,,,,,,,
